smiles,pIC50,docking_score
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCC(C(C)(C)C)CC4)nc3cn2)n1,6.0,-9.35146
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCC4)nc3cc2F)n1,6.0,-9.64647
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCCC4)nc3cc2F)n1,6.0,-9.96619
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCCCC4)nc3cc2F)n1,6.0,-10.23078
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCCCC4)nc3cn2)n1,6.0,-9.87687
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCN(C(C)(C)C)CC4)nc3cc2F)n1,6.0,-9.83935
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCN(C5CC5)CC4)nc3cc2F)n1,6.0,-9.86134
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(N4CCOCC4)nc3cn2)n1,6.0,-9.42361
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(NC4CC4)nc3cc2F)n1,6.0,-9.59685
CC(C)n1nnnc1-c1cccc(NC(=O)c2cc3sc(NC4CCCCC4)nc3cc2F)n1,6.0,-10.13278
CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)N(C)C)C3)n1,6.25964,-10.49456
CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)N2CCCC2)C3)n1,6.25964,-10.16842
CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(C(=O)OCc2ccccc2)C3)n1,6.0,-10.32108
CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CN(S(=O)(=O)CCC(F)(F)F)C3)n1,6.0,-9.74152
CC(C)n1nnnc1-c1cccc(NC(=O)c2ccc3c(c2)CNC3)n1,6.0,-9.79184
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(C(F)(F)F)cn2)cs1,7.25964,-8.72219
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(C(F)F)cn2)cs1,8.25964,-9.00194
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(F)cn2)cs1,7.25964,-9.44798
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCCC3)cn2)cs1,8.25964,-9.25676
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCCCC3)cn2)cs1,7.25964,-9.09199
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCN(C)CC3)cn2)cs1,8.25964,-9.25156
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(N3CCOCC3)cn2)cs1,8.25964,-9.42766
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C(F)(F)F)cn2)cs1,8.25964,-9.24112
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C(F)F)cn2)cs1,8.25964,-9.18608
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(F)cn2)cs1,8.25964,-9.3223
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCC3)cn2)cs1,8.25964,-9.40256
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCCC3)cn2)cs1,7.25964,-9.31327
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN(C)CC3)cn2)cs1,8.25964,-9.46886
CC(C)n1nnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCOCC3)cn2)cs1,8.25964,-9.45407
CC(C1CC1)n1cnnc1-c1cccc(-c2ncc(-c3ccccc3)o2)n1,7.30103,-9.26914
CC(CC#N)n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)cc3)C2=O)n1,7.0,-8.94217
CC(CC#N)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,8.700015699992411,-9.2262
CC(CCO)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,8.400002607471967,-9.68081
CC(CF)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,8.899994756630713,-9.74998
CC(CO)n1cnnc1-c1cccc(-c2ncc(-c3ccccc3)o2)n1,7.30103,-8.95045
CC(CO)n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)cc3)C2=O)n1,7.0,-9.64576
CC(CO)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,10.750019067201904,-9.88075
CC(CO)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccn3n2)n1,10.471083299722345,-9.58504
CC(CO)n1cnnc1-c1cccc(NC(=O)Nc2ccc3ccccc3n2)n1,10.324221658325914,-9.43289
CC(CO)n1cnnc1-c1cccc(NC(=O)Nc2cnc3ccccc3n2)n1,9.9434762759209,-9.36308
CC(CO)n1cnnc1-c1cccc(NC(=O)Nc2ncc3ccccc3n2)n1,10.09151498112135,-9.69373
CC(CO)n1cnnc1-c1cccc(NC(=O)Nc2nccc3ccccc23)n1,10.421360790031928,-9.3057
CC(CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCCC(=O)N3C)n1,6.69897,-10.70543
CC(CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)OCC(=O)N3)n1,6.83134,-10.71473
CC(CO)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3[nH]2)n1,10.183758700008218,-10.07981
CC(O)(c1ccc(C(=O)Nc2cc(-c3cccc(CO)c3)n3nccc3n2)cc1)C(F)(F)F,7.0,-8.93028
CC(O)=c1c(=O)nc2c(C)ccc3c2=c1c1ccccc1c3=O,7.455931955649724,-11.38046
CC(O)=c1c(=O)nc2cccc3c2=c1c1ccccc1c3=O,7.823908740944319,-10.35721
CC(c1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cc1)N1CCOCC1,8.0,-9.48423
CC(c1ccc(N2CCOCC2)cc1)N1CCN(c2cccc(-c3nncn3C(C)C)n2)C1=O,7.0,-7.76925
CC(n1cnnc1-c1cccc(N2CCN(c3ccc(S(C)(=O)=O)cc3)C2=O)n1)C(F)(F)F,7.0,-9.9402
CC(n1cnnc1-c1cccc(NC(=O)Nc2ccccn2)n1)C(F)(F)F,7.30103,-9.16797
CC(n1cnnc1-c1cccc(NC(=O)c2cccc3c2OCCN3C)n1)C(F)(F)F,10.441530176724624,-10.0087
CC(n1cnnc1-c1cccc(NC(=O)c2cccc3cccnc23)n1)C(F)(F)F,10.920818753952377,-10.41206
CC(n1cnnc1-c1cccc(NC(=O)c2cccc3nccnc23)n1)C(F)(F)F,10.91195437047216,-9.76701
CC(n1cnnc1-c1cccc(NC(=O)c2cccn(C)c2=O)n1)C(F)(F)F,10.09241043493029,-9.57604
CC(n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCCC3)cn2)cs1)C(F)(F)F,10.153267319995248,-9.67135
CC1(C#N)CN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1,8.72125,-9.05755
CC1(C)COc2c(NC(=O)c3cc(-n4cnc(C5CC5)c4)c(N4CCOCC4)cn3)cccc2-c2nncn21,8.25181,-9.78205
CC1(C)COc2c(NC(=O)c3cc(-n4cnc(C5CC5)c4)c(N4CCOCC4)cn3)cccc2-c2nnnn21,9.30103,-9.32256
CC1(COc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4CCCC5)n3)cc2-n2cnc(C3CC3)c2)COC1,8.14267,-8.97636
CC1(O)CCN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CC1,6.69897,-10.64505
CC1(O)CCN(c2cnc(C(=O)Nc3cccc4c3OCCn3nnnc3-4)cc2-n2cnc(C3CC3)c2)C1,8.56864,-10.24624
CC1(O)CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,8.60103,-9.4244
CC1(O)CN(c2cnc(C(=O)Nc3cccc4c3OCCn3nnnc3-4)cc2-n2cnc(C3CC3)c2)C1,8.58503,-10.20298
CC1(O)CN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1,8.517763333333333,-9.35295
CC1(n2cnnc2-c2cccc(NC(=O)Nc3cc(C(=O)N4CCCCC4)ccn3)n2)CC1,7.30103,-8.77799
CC1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,10.760716752203075,22.02045
CC1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,9.819643312462388,7.13135
CC1CCCOc2ncccc2C(=O)N=C2C=CC=C(N2)c2nncn21,7.0,-7.68202
CC1CCCOc2nn(C)cc2C(=O)Nc2cccc(n2)-c2nncn21,10.831170554486928,-3.74026
CC1CCCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2O1,9.398096139367665,11.27347
CC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)CC1,7.76955,-9.86304
CC1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,10.76435414447053,64.31219
CC1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,10.559593203859604,4.81363
CC1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,10.244191989715432,8.68766
CC1CCc2nnc(-c3cccc(N4Cc5ccccc5C4=O)n3)n21,6.69897,-10.48714
CC1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,10.17037476561367,35.82884
CC1CN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cc2)C(=O)CO1,7.0,-9.93265
CC1CN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cc2)CCO1,7.0,-9.8551
CC1CN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)nc2)CC(C)O1,7.30103,-9.76796
CC1CN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)nc2)CCO1,7.30103,-9.64425
CC1COCC(=O)N1c1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cc1,7.0,-9.838
CC1COCCN1c1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cc1,7.0,-9.47019
CC1NCCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc21,6.25964,-10.42926
CC1OC(n2c3ccc(O)cc3c3c4c(c5c6ccccc6[nH]c5c32)CNC4=O)CC(N)C1O,8.958607314841775,-11.51978
CC1OC2CC(O)(C1O)n1c3ccccc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4,8.387216143280265,-11.70557
CC1c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)c(F)cc2CCN1C(=O)N1CCCC1,7.25964,-11.45024
CC1c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)c(F)cc2CCN1C(=O)OCc1ccccc1,6.25964,-9.3953
CC1c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)c(F)cc2CCN1CC(=O)N1CCCC1,6.25964,-10.63898
CC1c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)c(F)cc2CCN1S(=O)(=O)CCC(F)(F)F,7.25964,-9.83457
CCC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964,-10.19548
CCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3cc(Cl)ccc3Cl)o2)SC1=S,6.300515,-7.99679
CCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,6.300515,-7.28165
CCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3)o2)SC1=S,6.12247,-7.54334
CCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3cc(Cl)ccc3Cl)o2)SC1=S,9.30102999566398,-8.4379
CCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc(Br)cc3)o2)SC1=S,9.30102999566398,-8.22264
CCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3cccc(Cl)c3)o2)SC1=S,9.1249387366083,-7.7137
CCC(C)Nc1cc(C(F)(F)F)cc2nc(NC(=O)c3cccnc3)nn12,7.25181,-8.75403
CCC(C)Nc1cc(Cl)cc2nc(NC(=O)c3ccc(NCCCO)nc3)nn12,6.92445,-7.88331
CCC(C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,10.50002301882756,-9.44376
CCC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccccn2)n1,7.30103,-8.46193
CCC(CC)n1cnnc1-c1cccc(-n2cnc3cc(C)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103,-9.91872
CCC(CO)Nc1cccc2nc(NC(=O)c3ccccc3)nn12,5.09691,-8.36828
CCCC(=O)OC[C@@H](C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C)cc2F)n1,7.25964,-9.89009
CCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,6.300515,-6.49713
CCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,5.409470000000001,10.50688
CCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,5.747365,-7.32063
CCCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc(Br)cc3)o2)SC1=S,9.30102999566398,-6.64425
CCCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,8.4089353929735,-7.99794
CCCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,8.744727494896694,-8.35687
CCCCCCOc1cccc(-c2cnc(-c3cccc(-c4nncn4[C@H](C)CO)n3)o2)c1,7.30103,-7.77956
CCCCCOc1ccc(C2C(=C(O)c3ccc4c(c3)CC(C)O4)C(=O)C(=O)N2c2nc3ccc(F)cc3s2)cc1,9.1249387366083,-8.56553
CCCCCOc1ccc(C2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,8.2839966563652,-6.59584
CCCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)CC(C)O4)=C(O)C(=O)N2c2nc3ccc(F)cc3s2)cc1,6.12247,-8.40986
CCCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,5.282,-8.59361
CCCCN(C)c1nc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2s1,6.0,-9.23897
CCCCNC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964,-9.97496
CCCCNc1nc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2s1,6.0,-9.46246
CCCCOc1ccc(C2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,8.337242168318426,-8.23933
CCCCOc1ccc(C2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1,8.2839966563652,-2.66434
CCCCOc1ccc(C2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1OCC,8.443697499232712,-5.24339
CCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,5.338620000000001,-8.32411
CCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1,5.282,-8.44284
CCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1OCC,5.4418500000000005,-8.0646
CCCCn1cnnc1-c1cccc(NC(=O)c2cc3c(C(F)(F)F)nn(C)c3[nH]c2=O)n1,6.00983,-9.06387
CCCN(CCC)c1[nH]cnc2ncnc1-2,4.59,-5.61164
CCCN(CCC)c1ncnc2nc[nH]c12,6.088380147018385,-5.79204
CCCN1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964,-9.81452
CCCOC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,7.25964,-9.8505
CCCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964,-9.67589
CCCOc1ccc(C2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,8.698970004336019,-3.71297
CCCOc1ccc(C2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1,8.301029995663981,42.47989
CCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,5.699485,-7.44203
CCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1,5.300515,-8.43182
CCC[C@@H]1CCc2nnc(-c3cccc(NC(=O)c4cc(-n5cnc(C6CC6)c5)c(C)cc4F)n3)n21,8.5376,-10.50959
CCC[C@H]1CCc2nnc(-c3cccc(NC(=O)c4cc(-n5cnc(C6CC6)c5)c(C)cc4F)n3)n21,8.18046,-9.69916
CCCc1ccc(-c2ccnc(C(=O)Nc3cccc(-c4nncn4C4CC4)c3)c2)cn1,4.82391,-9.86798
CCCn1cc(C(=O)Nc2cccc(-c3nncn3C(C)C(F)(F)F)n2)c(OC)n1,7.0,-8.67446
CCN(C)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964,-10.05352
CCN(C)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,7.25964,-10.19477
CCN(C)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-n4nnnc4C(C)C)n3)cc2C1,6.0,-10.57414
CCN(C)C(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.25964,-10.22821
CCN(C)C(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964,-10.15545
CCN(C)C(=O)N1Cc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,6.25964,-10.05213
CCN(C)C(=O)N1Cc2ccc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,6.0,-10.23974
CCN(CC)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964,-9.87535
CCN(CC)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.25964,-10.14201
CCN(CC)C(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.25964,-9.51283
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCC(N)=O)cc32)c1C,6.97062,-8.43266
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCO)cc32)c1C,6.76195,-8.59035
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,6.80134,-7.81335
CCN(CC)CCOc1ccc(Nc2cc3c(cn2)cc(-c2ccccc2)c(=O)n3CC)nc1,6.0,-7.5889
CCN(CC)c1nc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2s1,6.0,-9.42246
CCN(Cc1ccccc1)c1ccc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2n1,6.0,-9.73142
CCN1CCN(C(=O)N2CCc3cc(F)c(C(=O)Nc4cccc(-c5nnnn5C(C)C)n4)cc3C2)C(=O)C1=O,7.25964,-9.86471
CCN1CCN(Cc2ccc(Nc3nc4ccc(Oc5ccnc(NC(C)=O)c5)c(C)c4n3C)cc2C(F)(F)F)CC1,6.00877,-8.8579
CCN1CCN(Cc2ccc(Nc3nc4ccc(Oc5ccnc(NC(C)=O)c5)cc4n3C)cc2C(F)(F)F)CC1,6.10018,-8.61337
CCN1CCN(c2ccc3c(c2)C(=O)N(c2cccc(-n4nnnc4C(C)C)n2)C3)CC1=O,7.25964,-10.68798
CCN1CCN(c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)CC1,7.0,18.44041
CCN1CCN(c2cccc(-c3cnc(-c4cccc(-c5nncn5C(C)C)n4)o3)c2)CC1,7.30103,-8.28595
CCN1CCN(c2ccnc(NC(=O)Nc3cccc(-c4nncn4C(C)C)n3)c2)CC1,7.30103,-8.29157
CCN1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1=O,6.0,-9.75381
CCN1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,6.0,-10.53539
CCN1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,7.25964,-9.82628
CCNC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964,-10.65049
CCNC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,8.90309,-11.31717
CCNC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.25964,-10.71159
CCNC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25181,-11.12353
CCNC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.90309,-8.8666
CCNC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,8.90309,-10.50534
CCNC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.90309,-8.05141
CCNC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25181,-9.18046
CCNC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964,-10.38979
CCNC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,8.25181,-10.44766
CCNC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.25964,-9.64237
CCNC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964,-10.26188
CCNS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964,-10.34576
CCNS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25181,-10.31357
CCNc1c2c3c(cccc3n(C)c1=O)C(=O)c1ccccc1-2,6.0,-9.15495
CCNc1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,6.69897,-9.23189
CCNc1nc(Nc2ccc(C(=O)N3CCC(N4CCOCC4)CC3)cc2OC)nc2[nH]cc(C(F)(F)F)c12,8.0,-8.10802
CCOC(=O)C1CC1c1cc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(F)cc1C,8.129819999999999,-9.58681
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4C(C)(C)CC5)n3)cc2C1,8.25181,-10.11105
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4CCC5)n3)cc2C1,6.25964,-10.22556
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4CCCC5)n3)cc2C1,6.0,-10.39302
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4[C@@H](C)CC5)n3)cc2C1,7.25964,-10.55167
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4[C@H](C)CC5)n3)cc2C1,8.25181,-10.08233
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964,-10.07056
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,8.90309,-10.38339
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,7.25964,-9.87043
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25181,-10.27358
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4C(C)(C)CC5)n3)cc2C1,8.90309,-10.44123
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4CCC5)n3)cc2C1,8.25181,-9.82025
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4CCCC5)n3)cc2C1,7.25964,-8.27895
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4[C@@H](C)CC5)n3)cc2C1,8.25181,-10.41772
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4[C@H](C)CC5)n3)cc2C1,8.90309,-10.88405
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25181,-10.44041
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,8.90309,-10.15821
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.90309,-10.23554
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25181,-9.80816
CCOC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,7.25964,-9.7532
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4C(C)(C)CC5)n3)cc2C1,8.25181,-9.28449
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4CCC5)n3)cc2C1,7.25964,-9.7658
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4CCCC5)n3)cc2C1,6.0,-9.68841
