smiles,pIC50
CC1NCCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc21,6.25964
CC1OC(n2c3ccc(O)cc3c3c4c(c5c6ccccc6[nH]c5c32)CNC4=O)CC(N)C1O,8.958607314841775
CC1OC2CC(O)(C1O)n1c3ccccc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4,8.387216143280265
CC1c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)c(F)cc2CCN1C(=O)N1CCCC1,7.25964
CC1c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)c(F)cc2CCN1C(=O)OCc1ccccc1,6.25964
CC1c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)c(F)cc2CCN1CC(=O)N1CCCC1,6.25964
CC1c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)c(F)cc2CCN1S(=O)(=O)CCC(F)(F)F,7.25964
CCC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964
CCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3cc(Cl)ccc3Cl)o2)SC1=S,6.300515
CCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,6.300515
CCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3)o2)SC1=S,6.12247
CCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3cc(Cl)ccc3Cl)o2)SC1=S,9.301029995663981
CCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc(Br)cc3)o2)SC1=S,9.301029995663981
CCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3cccc(Cl)c3)o2)SC1=S,9.1249387366083
CCC(C)Nc1cc(C(F)(F)F)cc2nc(NC(=O)c3cccnc3)nn12,7.25181
CCC(C)Nc1cc(Cl)cc2nc(NC(=O)c3ccc(NCCCO)nc3)nn12,6.92445
CCC(C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,10.50002301882756
CCC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccccn2)n1,7.30103
CCC(CC)n1cnnc1-c1cccc(-n2cnc3cc(C)c(-n4cnc(C5CC5)c4)cc3c2=O)n1,7.30103
CCC(CO)Nc1cccc2nc(NC(=O)c3ccccc3)nn12,5.09691
CCCC(=O)OC[C@@H](C)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C)cc2F)n1,7.25964
CCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,6.300515
CCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,5.409470000000001
CCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,5.747365
CCCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc(Br)cc3)o2)SC1=S,9.301029995663981
CCCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,8.4089353929735
CCCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,8.744727494896694
CCCCCCOc1cccc(-c2cnc(-c3cccc(-c4nncn4[C@H](C)CO)n3)o2)c1,7.30103
CCCCCOc1ccc(C2C(=C(O)c3ccc4c(c3)CC(C)O4)C(=O)C(=O)N2c2nc3ccc(F)cc3s2)cc1,9.1249387366083
CCCCCOc1ccc(C2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,8.2839966563652
CCCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)CC(C)O4)=C(O)C(=O)N2c2nc3ccc(F)cc3s2)cc1,6.12247
CCCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,5.282
CCCCN(C)c1nc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2s1,6.0
CCCCNC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964
CCCCNc1nc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2s1,6.0
CCCCOc1ccc(C2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,8.337242168318426
CCCCOc1ccc(C2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1,8.2839966563652
CCCCOc1ccc(C2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1OCC,8.443697499232712
CCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,5.338620000000001
CCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1,5.282
CCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1OCC,5.4418500000000005
CCCCn1cnnc1-c1cccc(NC(=O)c2cc3c(C(F)(F)F)nn(C)c3[nH]c2=O)n1,6.00983
CCCN(CCC)c1[nH]cnc2ncnc1-2,4.59
CCCN(CCC)c1ncnc2nc[nH]c12,6.088380147018385
CCCN1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964
CCCOC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,7.25964
CCCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964
CCCOc1ccc(C2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,8.698970004336019
CCCOc1ccc(C2C(=C(O)c3ccc4c(c3)OCCO4)C(=O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1,8.301029995663981
CCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,5.699485
CCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1,5.300515
CCC[C@@H]1CCc2nnc(-c3cccc(NC(=O)c4cc(-n5cnc(C6CC6)c5)c(C)cc4F)n3)n21,8.5376
CCC[C@H]1CCc2nnc(-c3cccc(NC(=O)c4cc(-n5cnc(C6CC6)c5)c(C)cc4F)n3)n21,8.18046
CCCc1ccc(-c2ccnc(C(=O)Nc3cccc(-c4nncn4C4CC4)c3)c2)cn1,4.82391
CCCn1cc(C(=O)Nc2cccc(-c3nncn3C(C)C(F)(F)F)n2)c(OC)n1,7.0
CCN(C)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964
CCN(C)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,7.25964
CCN(C)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-n4nnnc4C(C)C)n3)cc2C1,6.0
CCN(C)C(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.25964
CCN(C)C(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964
CCN(C)C(=O)N1Cc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,6.25964
CCN(C)C(=O)N1Cc2ccc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,6.0
CCN(CC)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964
CCN(CC)C(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.25964
CCN(CC)C(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.25964
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCC(N)=O)cc32)c1C,6.97062
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(CCO)cc32)c1C,6.76195
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,6.80134
CCN(CC)CCOc1ccc(Nc2cc3c(cn2)cc(-c2ccccc2)c(=O)n3CC)nc1,6.0
CCN(CC)c1nc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2s1,6.0
CCN(Cc1ccccc1)c1ccc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2n1,6.0
CCN1CCN(C(=O)N2CCc3cc(F)c(C(=O)Nc4cccc(-c5nnnn5C(C)C)n4)cc3C2)C(=O)C1=O,7.25964
CCN1CCN(Cc2ccc(Nc3nc4ccc(Oc5ccnc(NC(C)=O)c5)c(C)c4n3C)cc2C(F)(F)F)CC1,6.00877
CCN1CCN(Cc2ccc(Nc3nc4ccc(Oc5ccnc(NC(C)=O)c5)cc4n3C)cc2C(F)(F)F)CC1,6.10018
CCN1CCN(c2ccc3c(c2)C(=O)N(c2cccc(-n4nnnc4C(C)C)n2)C3)CC1=O,7.25964
CCN1CCN(c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)CC1,7.0
CCN1CCN(c2cccc(-c3cnc(-c4cccc(-c5nncn5C(C)C)n4)o3)c2)CC1,7.30103
CCN1CCN(c2ccnc(NC(=O)Nc3cccc(-c4nncn4C(C)C)n3)c2)CC1,7.30103
CCN1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1=O,6.0
CCN1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,6.0
CCN1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,7.25964
CCNC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964
CCNC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,8.90309
CCNC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.25964
CCNC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25181
CCNC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.90309
CCNC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,8.90309
CCNC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.90309
CCNC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25181
CCNC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964
CCNC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,8.25181
CCNC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.25964
CCNC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964
CCNS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964
CCNS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25181
CCNc1c2c3c(cccc3n(C)c1=O)C(=O)c1ccccc1-2,6.0
CCNc1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,6.69897
CCNc1nc(Nc2ccc(C(=O)N3CCC(N4CCOCC4)CC3)cc2OC)nc2[nH]cc(C(F)(F)F)c12,8.0
CCOC(=O)C1CC1c1cc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(F)cc1C,8.129819999999999
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4C(C)(C)CC5)n3)cc2C1,8.25181
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4CCC5)n3)cc2C1,6.25964
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4CCCC5)n3)cc2C1,6.0
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4[C@@H](C)CC5)n3)cc2C1,7.25964
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnc5n4[C@H](C)CC5)n3)cc2C1,8.25181
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,8.90309
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,7.25964
CCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25181
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4C(C)(C)CC5)n3)cc2C1,8.90309
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4CCC5)n3)cc2C1,8.25181
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4CCCC5)n3)cc2C1,7.25964
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4[C@@H](C)CC5)n3)cc2C1,8.25181
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnc5n4[C@H](C)CC5)n3)cc2C1,8.90309
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25181
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,8.90309
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.90309
CCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25181
CCOC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,7.25964
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4C(C)(C)CC5)n3)cc2C1,8.25181
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4CCC5)n3)cc2C1,7.25964
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4CCCC5)n3)cc2C1,6.0
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4[C@@H](C)CC5)n3)cc2C1,7.25964
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnc5n4[C@H](C)CC5)n3)cc2C1,8.25181
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25181
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nncn4[C@H](C)CO)n3)cc2C1,8.90309
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.25964
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@@H]4CCC[C@@H]4O)n3)cc2C1,6.95861
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964
CCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H]4CCC[C@@H]4O)n3)cc2C1,6.95861
CCOC(=O)N1Cc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,6.25964
CCOC(=O)N1Cc2ccc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,6.0
CCOC(=O)N1Cc2cnc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,7.25964
CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)[C@H]2c1cccc(Oc2nc3ccccc3[nH]2)c1,5.0
CCOC(=O)c1c(O)nc2cccc3c2c1-c1ccccc1C3=O,5.52
CCOC(=O)c1c2c3c(cccc3[nH]c1=O)C(=O)c1ccccc1-2,6.782262915093445
CCOC(=O)c1ccc(-c2ccc(/C=C3\SC(=S)N(C(CC(=O)O)C(=O)O)C3=O)o2)cc1,6.09691
CCOC(=O)c1ccc(-c2ccc(/C=C3\SC(=S)N(C(CC(=O)O)C(C)=O)C3=O)o2)cc1,6.1
CCOC(=O)c1ccc(-c2ccc(C=C3SC(=S)N(C(CC(=O)O)C(C)=O)C3=O)o2)cc1,9.096910013008056
CCOC(C)n1cc(-c2cc3c(cc2C)OCN(c2cccc(-c4nncn4C(C)C)n2)C3=O)cn1,8.4437
CCOC(C)n1cc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)CO3)cn1,7.53462
CCOC(C)n1cc(-c2ccc3cc(C(=O)Nc4cccc(-c5nncn5C(C)C)n4)[nH]c3c2)cn1,8.040480541009002
CCOC(C)n1cc(-c2cccc(-c3n[nH]c4ccc(-c5nncn5C(C)C)cc34)c2)cn1,7.436358207621292
CCOC(C)n1cc(-c2cncc(-c3n[nH]c4ccc(-c5nncn5C(C)C)cc34)c2)cn1,7.558346743645184
CCOc1cc(N2CC(n3c(=O)[nH]c4ccccc43)C2)ncc1Cl,6.0
CCOc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3[C@H](C)CO)n1)S(=O)(=O)N(C(C)C)C2,8.25964
CCOc1ccc(-c2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)[nH]2)cc1,8.12494
CCOc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(C)cc4s3)C2c2ccc(F)cc2)cc1,5.2598199999999995
CCOc1ccc(C(O)=C2C(=O)C(=O)N(c3nc4ccc(C)cc4s3)C2c2ccc(F)cc2)cc1,8.259637310505756
CCOc1ccc(C2C(C(=O)c3cccs3)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,6.040639535892969
CCOc1ccc2nc(N3C(=O)C(=O)C(=C(O)c4ccc(C)cc4)C3c3ccc(C(C)(C)C)cc3)sc2c1,8.698970004336019
CCOc1ccc2nc(N3C(=O)C(=O)C(=C(O)c4ccccc4)C3c3ccc(C(C)(C)C)cc3)sc2c1,8.301029995663981
CCOc1ccc2nc(N3C(=O)C(=O)C(=C(O)c4ccccc4)C3c3ccc(Cl)cc3)sc2c1,8.3767507096021
CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccc(C)cc4)C3c3ccc(C(C)(C)C)cc3)sc2c1,5.699485
CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccccc4)C3c3ccc(C(C)(C)C)cc3)sc2c1,5.300515
CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccccc4)C3c3ccc(Cl)cc3)sc2c1,5.378375
CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4cccs4)C3c3ccc(C)cc3)sc2c1,6.357699107837938
CCOc1cccc2cc(C(N)=O)c(=Nc3ccc(O)cc3C)oc12,7.79588
CCOc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0
CCOc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,7.0
CCS(=O)(=O)Nc1ccc(OC)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,9.429857232992072
CCS(=O)(=O)Nc1cccc(-c2n[nH]c3ccc(-c4nncn4C(C)C)cc23)c1,8.700768269912823
CCS(=O)(=O)Nc1cccc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,8.137785713293182
CC[C@@H](C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,7.3
CC[C@@H]1CCc2nnc(-c3cccc(NC(=O)c4cc(-n5cnc(C6CC6)c5)c(C)cc4F)n3)n21,8.72125
CC[C@H](C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,7.6999949999999995
CC[C@H]1CCc2nnc(-c3cccc(NC(=O)c4cc(-n5cnc(C6CC6)c5)c(C)cc4F)n3)n21,8.30103
CCc1c[nH]c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,8.08092
CCc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]n1,6.82
CCc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)n[nH]1,9.816160962943579
CCc1cc2c(s1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,6.0
CCc1cc2ncn(-c3cccc(-c4nncn4C(C)C)n3)c(=O)c2cc1-n1cnc(C2CC2)c1,7.30103
CCc1ccc(-c2ccc(/C=C3\SC(=S)N(C(CC(=O)O)C(=O)O)C3=O)o2)cc1,5.747365
CCc1ccc(-c2ccc(C=C3SC(=S)N(C(CC(=O)O)C(=O)O)C3=O)o2)cc1,8.744727494896694
CCc1ccc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]1,7.30364
CCc1ccccc1-c1cnc(-c2cccc(-c3nncn3C(C)C)n2)o1,7.30103
CCc1ccnc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,7.30103
CCc1cn(-c2cc3c(=O)n(-c4cccc(-c5nncn5C(C)C)n4)cnc3cc2C)cn1,7.30103
CCc1cn(-c2ccnc(C(=O)Nc3cccc(-c4nncn4C4CC4)c3)c2)cn1,4.53018
CCc1cnc(Nc2nc(Cl)ccc2[N+](=O)[O-])nc1N1CCN(Cc2nc3ccc(C(F)(F)F)cc3[nH]2)CC1,7.65758
CCc1nccn1-c1ccc2nc(NC(=O)c3ccc(C(C)(C)O)cc3)sc2n1,6.0
CCc1sc(C(=O)O)cc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,8.16749
CCn1c(=O)c(-c2ccccc2)cc2cnc(Nc3ncc(CCN(C)C)s3)cc21,6.0
CCn1c(=O)c(C(=O)Nc2cccc(-c3nncn3C3CCCCC3)n2)cc2c(C(F)(F)F)nn(C)c21,5.8020499999999995
CCn1cc(Br)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,8.23897
CCn1cc(Br)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,8.233333333333333
CCn1cc(C(=O)Nc2cccc(-c3nncn3C(C)C(F)(F)F)n2)c(OC)n1,9.861675550676393
CCn1cc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(OC)n1,8.913668910409676
CCn1cc(C(=O)Nc2cccc(-c3nncn3[C@@H](C)C(F)(F)F)n2)c(OC)n1,8.035006
CCn1cc(C)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,7.849656666666667
CCn1cc(C)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,7.796516666666666
CCn1cc(CNC(=O)N2CCc3cnc(C(=O)Nc4cccc(-c5nnnn5[C@H](C)CO)n4)cc3C2)cn1,9.0
CCn1cc(COC(=O)N2CCc3cnc(C(=O)Nc4cccc(-c5nnnn5[C@H](C)CO)n4)cc3C2)cn1,8.25964
CCn1cc(Cl)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)c(C)c3)cc21,7.38861
CCn1cc(Cl)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,7.938626666666667
CCn1cc(Cl)c2cnc(NC(=O)c3ccc([C@](C)(O)CO)cc3)cc21,7.963606666666667
CCn1cc(NC(=O)c2ccoc2)cn1,3.30103
CCn1cc(NC(=O)c2csc(-c3nncn3C(C)C)n2)cn1,7.221232916538785
CCn1ccc2cnc(NC(=O)c3ccc([C@@](C)(O)CO)c(C)c3)cc21,6.278685
CCn1ccc2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,7.214606666666666
CCn1cnc(NC(=O)c2ccoc2)c1,4.801029995663981
CCn1cnc(NC(=O)c2cscn2)c1,5.5
CCn1nccc1-c1ccc2cnc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2c1,7.25964
CN(C)C(=O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,6.22185
CN(C)C1CCN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CC1,6.69897
CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,4.52288
CN(C)CCOc1cc2c(cc1F)OCCCCn1cnnc1C1=CC=CC(=NC2=O)N1,7.0
CN(C)CCn1cc(-c2cc3c(cc2F)OCC/C=C\Cn2cnnc2C2=CC=CC(=NC3=O)N2)cn1,7.0
CN(C)CCn1cc(-c2cc3c(cc2F)OCCCCn2cnnc2C2=CC=CC(=NC3=O)N2)cn1,7.0
CN(C)CCn1cc(-c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)cn1,7.377313333333333
CN(C)CCn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,9.025396758555349
CN(C)Cc1ccc(C(=O)Nc2nc3cc(C(F)(F)F)cc(NC4CC4)n3n2)cc1,5.9431
CN(C)Cc1ccc(C(=O)Nc2nc3cccc(NC4CCCCC4)n3n2)cc1,5.22475
CN(C)Cc1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2,7.0
CN(C)c1cc(F)c(C(=O)Nc2cccc(-c3nnc4n3CCCC4)n2)cc1-n1cnc(C2CC2)c1,7.97062
CN(C)c1cc(NC(=O)c2ccc(C(C)(C)C)cc2)nc2ccnn12,7.0
CN(C)c1cc2c(cc1-c1cccnc1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,6.69897
CN(C)c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,6.69897
CN(C)c1cccc(Nc2nccc(NCCOc3ccccc3)n2)c1,6.699313334778672
CN(C)c1cccc(Nc2ncnc3nc[nH]c23)c1,5.0
CN(C)c1cnc(C(=O)Nc2cccc3c2OCCn2nnnc2-3)cc1-n1cnc(C2CC2)c1,8.16115
CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,6.0
CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,6.0
CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,6.0
CN1C(=O)c2cc(Br)ccc2OCCCCn2cnnc2-c2cccc1n2,5.25964
CN1CC=C(c2cc3c(cc2F)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)CC1,7.0
CN1CC=C(c2cc3c(cc2F)OCCCCn2cnnc2C2=CC=CC(=NC3=O)N2)CC1,7.0
